Open,High,Low,Close,Contact,Open.Int,Rtn..1.Day,Rtn..1.Day.1,Rtn..2.Day,Date,sma20,ema14,dn,mavg,up,pctB,rsi14,macd,signal
8420.5,8512.9,8412,8492.4,394702,20970050,0.0086,0.0051,-0.003,2014/11/21,8301.2675,8367.793321,7967.135126,8301.2675,8635.399874,0.786013142,71.69330308,2.587731185,2.554352651
8528.65,8539.9,8505.7,8535.5,295185,18906176,0.0051,-0.0081,-0.0066,2014/11/24,8327.3525,8390.154211,8005.843255,8327.3525,8648.861745,0.823703756,73.83402635,2.445765031,2.608894733
8539,8540,8437.05,8466.5,628405,13046500,-0.0081,0.0015,0.0031,2014/11/25,8349.485,8400.33365,8054.767413,8349.485,8644.202587,0.698520559,65.31758851,2.258612062,2.61707081
8460.05,8513.4,8443.9,8479.4,448199,9416575,0.0015,0.0016,0.0187,2014/11/26,8373.555,8410.87583,8122.142516,8373.555,8624.967484,0.710500685,66.10475308,2.025914391,2.579457939
8484,8499,8456.8,8493,420891,6925300,0.0016,0.0171,0.0121,2014/11/27,8396.1875,8421.825719,8191.718373,8396.1875,8600.656627,0.736741119,66.95624307,1.803923585,2.491881508
8576.1,8668,8575,8638.35,390067,22216424,0.0171,-0.0049,-0.0073,2014/11/28,8423.6475,8450.695623,8245.69934,8423.6475,8601.59566,1.103272606,74.36750864,1.675208367,2.368297803
8630,8659.95,8588.6,8595.9,321349,21946850,-0.0049,-0.0024,-0.002,2014/12/01,8445.1125,8470.056207,8294.972353,8445.1125,8595.252647,1.002155828,69.46712982,1.586449788,2.223866899
8583.95,8601.75,8540,8575.35,405496,21395900,-0.0024,0.0004,0.0035,2014/12/02,8456.245,8484.095379,8302.197342,8456.245,8610.292658,0.88658491,67.15998001,1.48240326,2.068005917
8574.95,8594,8545,8578.75,275706,20517550,0.0004,0.0031,0.0004,2014/12/03,8467.13,8496.715995,8310.778392,8467.13,8623.481608,0.856951877,67.35317204,1.349333148,1.912815646
8619.75,8628.85,8560.7,8605.75,320202,19897576,0.0031,-0.0027,-0.0135,2014/12/04,8478.41,8511.253863,8316.339433,8478.41,8640.480567,0.892853565,68.91696324,1.22026335,1.760874776
8619.8,8622,8567.9,8582.55,204790,20140824,-0.0027,-0.0108,-0.022,2014/12/05,8488.455,8520.760014,8326.71512,8488.455,8650.19488,0.790883732,65.99188677,1.141000199,1.615900906
8575,8589,8483.25,8489.75,403704,21307450,-0.0108,-0.0113,-0.0098,2014/12/08,8493.9675,8516.625346,8340.135334,8493.9675,8647.799666,0.486291879,55.79135775,1.025127974,1.478847118
8459,8477.5,8383,8393.45,450194,22130900,-0.0113,0.0016,-0.0061,2014/12/09,8493.8475,8500.201966,8339.705934,8493.8475,8647.989066,0.174333464,47.57347372,0.823623635,1.345259256
8368.8,8429.9,8367.7,8406.8,335101,21981676,0.0016,-0.0077,-0.0155,2014/12/10,8493.2475,8487.748371,8337.853773,8493.2475,8648.641227,0.221843663,48.70154622,0.672205419,1.219512793
8370,8394.4,8316,8342.1,433216,22143424,-0.0077,-0.0078,-0.009,2014/12/11,8491.3475,8468.328588,8329.664438,8491.3475,8653.030562,0.0384566,43.78440092,0.558446091,1.095428096
8346.95,8363,8266.9,8276.9,415055,23146076,-0.0078,-0.0012,-0.0194,2014/12/12,8484.36,8442.804776,8299.893974,8484.36,8668.826026,-0.062325771,39.46063333,0.406249515,0.964294732
8232,8288,8230.05,8267.2,341209,23545800,-0.0012,-0.0183,-0.025,2014/12/15,8475.0725,8419.390806,8267.90817,8475.0725,8682.23683,-0.0017092,38.84602514,0.236062482,0.825812424
8218.8,8227.95,8101.1,8116,697823,23949650,-0.0183,-0.0068,0.008,2014/12/16,8458.2775,8378.938699,8198.531489,8458.2775,8718.023511,-0.158869597,30.79458772,-0.158888902,0.658232196
8095.15,8120,8007.85,8060.85,671947,23962050,-0.0068,0.0149,0.0222,2014/12/17,8440.8425,8336.526872,8128.805766,8440.8425,8752.879234,-0.108890651,28.47619402,-0.534917765,0.463212072
8145,8196.7,8103.9,8180.8,487109,22041150,0.0149,0.0072,0.0188,2014/12/18,8428.865,8315.763289,8096.850673,8428.865,8760.879327,0.126424253,39.19804477,-0.817029409,0.245653227
8237,8277,8226,8239.85,502221,19795924,0.0072,0.0115,0.0038,2014/12/19,8416.2375,8305.641517,8075.747129,8416.2375,8756.727871,0.240980194,43.67444542,-1.088839775,0.010767921
8261,8345.5,8237.35,8334.2,454364,17950350,0.0115,-0.0075,-0.0182,2014/12/22,8406.1725,8309.449315,8068.489516,8406.1725,8743.855484,0.393431853,50.00762575,-1.320378498,-0.227454538
8335,8370.95,8256.75,8271.55,689426,13359375,-0.0075,-0.0107,0.0003,2014/12/23,8396.425,8304.396073,8055.035919,8396.425,8737.814081,0.317107507,46.28602233,-1.546632666,-0.473992103
8275,8286.8,8165.1,8182.75,644400,10949100,-0.0107,0.0111,0.0163,2014/12/24,8381.5925,8288.176597,8030.279359,8381.5925,8732.905641,0.21700105,41.56439317,-1.729835185,-0.728245578
8274.9,8319,8212.5,8273.75,329455,20715000,0.0111,0.0052,0.0053,2014/12/26,8370.63,8286.25305,8020.224674,8370.63,8721.035326,0.361760092,47.47731385,-1.787507773,-0.971996388
8285,8356.85,8285,8316.45,256065,21097276,0.0052,0.0002,0.0026,2014/12/29,8354.535,8290.27931,8025.901479,8354.535,8683.168521,0.442055515,50.03228024,-1.830457973,-1.201609772
8324,8331.5,8281.75,8317.95,213744,21317350,0.0002,0.0024,0.0031,2014/12/30,8340.6375,8293.968736,8031.051149,8340.6375,8650.223851,0.463358365,50.12406643,-1.775907472,-1.381278502
8326.6,8356.35,8313.25,8337.85,208456,21169224,0.0024,0.0007,0.0145,2014/12/31,8328.7625,8299.819571,8038.481242,8328.7625,8619.043758,0.515652922,51.39954932,-1.626154173,-1.502526992
8320,8356,8295.2,8343.8,152053,21140550,0.0007,0.0137,0.0095,2015/01/01,8317.015,8305.683628,8050.073679,8317.015,8583.956321,0.550170202,51.7964766,-1.494472963,-1.577798498
8352.25,8470.9,8352.25,8458.4,384440,21427924,0.0137,-0.0042,-0.0355,2015/01/02,8309.6475,8326.045811,8068.059188,8309.6475,8551.235812,0.807863611,58.77940031,-1.144163954,-1.583945629
8452.35,8492,8406,8422.85,362889,20698500,-0.0042,-0.0315,-0.0334,2015/01/05,8301.6625,8338.953036,8087.705313,8301.6625,8515.619687,0.783205023,56.06609602,-0.751865303,-1.520777496
8422,8422,8000,8157.9,807830,19157776,-0.0315,-0.002,0.0122,2015/01/06,8285.07,8314.812631,8080.779561,8285.07,8489.360439,0.188751954,40.90937654,-0.555106643,-1.410607938
8150,8184,8096,8141.85,513814,18716024,-0.002,0.0142,0.0213,2015/01/07,8272.49,8291.750947,8065.476216,8272.49,8479.503784,0.184465455,40.20040128,-0.444712844,-1.267816566
8209,8274.9,8193.1,8257.25,409705,17798500,0.0142,0.0071,0.0125,2015/01/08,8265.0125,8287.150821,8067.352006,8265.0125,8462.672994,0.480364058,47.2755523,-0.3754014,-1.110915858
8306.35,8334,8205,8315.5,596384,17111350,0.0071,0.0054,0.0001,2015/01/09,8263.6825,8290.930711,8067.764414,8263.6825,8459.600586,0.632242768,50.46161345,-0.209970304,-0.930861673
8304,8368,8271.35,8360.55,391895,17553924,0.0054,-0.0053,-0.0064,2015/01/12,8267.865,8300.213283,8067.476265,8267.865,8468.253735,0.731263,52.83540056,0.081862841,-0.724442749
8385,8388.9,8279.45,8316.5,410143,17983750,-0.0053,-0.0011,0.0239,2015/01/13,8270.33,8302.384845,8068.824853,8270.33,8471.835147,0.61456283,50.29745823,0.248338457,-0.51616579
8337.5,8348.15,8244,8307.35,502517,17577576,-0.0011,0.025,0.0274,2015/01/14,8279.8975,8303.046866,8090.824174,8279.8975,8468.970826,0.572597496,49.76274499,0.324074762,-0.314104932
8470,8564.15,8427.6,8515.05,832330,20645950,0.025,0.0023,0.0069,2015/01/15,8302.6075,8331.313951,8115.12757,8302.6075,8490.08743,1.066573978,60.12540539,0.465617586,-0.135240316
8500,8554.9,8473.2,8535.05,400180,20075000,0.0023,0.0046,0.0213,2015/01/16,8320.32,8358.478757,8116.03519,8320.32,8524.60481,1.025565265,60.96048516,0.603998836,0.015411255
8566.25,8588,8543,8574.1,301616,20074376,0.0046,0.0167,0.0192,2015/01/19,8337.0325,8387.228256,8108.557499,8337.0325,8565.507501,1.018804023,62.60711644,0.727020556,0.157869832
8591.25,8731,8591.25,8717.15,505107,21734600,0.0167,0.0024,0.0071,2015/01/20,8356.18,8431.217822,8073.991096,8356.18,8638.368904,1.139589288,67.94152543,0.781187039,0.29408093
8741.15,8760,8707.45,8738.5,399907,22199876,0.0024,0.0047,0.0121,2015/01/21,8379.5275,8472.188779,8055.102742,8379.5275,8703.952258,1.053244614,68.66012882,0.877558153,0.433298658
8766,8790,8750.1,8779.15,356371,22654776,0.0047,0.0074,0.0163,2015/01/22,8409.3475,8513.116942,8054.53791,8409.3475,8764.15709,1.021128106,70.03725993,1.188917316,0.588730616
8849.4,8875.85,8810.5,8844.4,407709,22753350,0.0074,0.0088,0.0068,2015/01/23,8437.88,8557.288016,8041.887285,8437.88,8833.872715,1.013292271,72.152542,1.523101807,0.748868279
8870,8938.8,8837.55,8922.65,589783,16079900,0.0088,-0.002,0.0029,2015/01/27,8468.19,8606.002947,8024.13281,8468.19,8912.24719,1.011713368,74.47938171,1.837533938,0.925445555
8908.7,8994,8868.5,8904.65,809904,10714875,-0.002,0.0049,-0.0036,2015/01/28,8497.525,8645.822554,8020.733983,8497.525,8974.316017,0.926942818,72.9689815,2.110460649,1.123932876
8891,8963.85,8862.3,8948.55,684920,7780325,0.0049,-0.0085,-0.0099,2015/01/29,8528.06,8686.186214,8018.957243,8528.06,9037.162757,0.912971639,74.33594808,2.404059115,1.339315268
9005,9029.5,8827.4,8872.65,589828,25504976,-0.0085,-0.0015,-0.0071,2015/01/30,8554.5025,8711.048052,8031.676622,8554.5025,9077.328378,0.804257606,67.93894951,2.670940364,1.568975437
8849.7,8925,8805.45,8859.65,421070,24968800,-0.0015,-0.0056,-0.0094,2015/02/02,8574.565,8730.861645,8037.431177,8574.565,9111.698823,0.765376139,66.87739337,2.89738775,1.810127348
8895,8908.8,8780,8809.9,481794,25395600,-0.0056,-0.0038,-0.0067,2015/02/03,8593.9175,8741.400092,8052.172457,8593.9175,9135.662543,0.699339618,62.83131138,2.936634431,2.049621502
8846.1,8854,8755,8776.35,394733,25280376,-0.0038,-0.0029,-0.0073,2015/02/04,8624.84,8746.06008,8116.610762,8624.84,9133.069238,0.649056753,60.18682755,2.958838112,2.280874831
8764.9,8891.9,8718.25,8751.3,570515,24833676,-0.0029,-0.0045,-0.0215,2015/02/05,8655.3125,8746.758736,8195.828851,8655.3125,9114.796149,0.604451486,58.21662136,2.930924447,2.474431179
8738,8763.85,8695.5,8711.9,394508,24963150,-0.0045,-0.0171,-0.0115,2015/02/06,8678.045,8742.110905,8256.135251,8678.045,9099.954749,0.54012114,55.15822557,2.75344487,2.611135964
8639.95,8644,8553.25,8562.9,470718,24804224,-0.0171,0.0057,0.0126,2015/02/09,8690.415,8718.216117,8298.292995,8690.415,9082.537005,0.337403922,45.4368147,2.482558347,2.682805343
8499.95,8683.5,8498.1,8611.4,679999,24942100,0.0057,0.0069,0.0164,2015/02/10,8702.9575,8703.973968,8338.791466,8702.9575,9067.123534,0.374291544,48.61166816,2.250005085,2.69831028
8655.15,8698,8610.75,8670.9,371359,24808300,0.0069,0.0094,0.0197,2015/02/11,8720.6775,8699.564106,8401.778514,8720.6775,9039.576486,0.421954126,52.28012315,1.968910652,2.649960451
8720,8770,8626,8752.2,489248,25305800,0.0094,0.0102,0.0106,2015/02/12,8742.92,8706.582225,8486.50538,8742.92,8999.33462,0.518095692,56.81636437,1.534585367,2.523698785
8785,8870.65,8762.7,8841.55,440336,25806150,0.0102,0.0004,0.0056,2015/02/13,8759.245,8724.577928,8522.088801,8759.245,8996.401199,0.673524876,61.18354713,1.158502144,2.330489273
8868.65,8904.95,8829.1,8845.05,371508,26048276,0.0004,0.0052,0.008,2015/02/16,8774.745,8740.640871,8558.638816,8774.745,8990.851184,0.662663091,61.34844208,0.795926024,2.092632783
8848,8927.7,8837.55,8891.3,351950,25547200,0.0052,0.0028,-0.0047,2015/02/18,8790.605,8760.728755,8589.70439,8790.605,8991.50561,0.750608996,63.55185216,0.557443143,1.82581112
8900,8939,8802.55,8916.15,518259,24870424,0.0028,-0.0075,-0.0182,2015/02/19,8800.555,8781.451588,8595.522742,8800.555,9005.587258,0.781894666,64.71573365,0.365229028,1.540733851
8905.25,8920,8830.2,8849.45,546704,22936200,-0.0075,-0.0108,-0.0086,2015/02/20,8806.1025,8790.518043,8602.08508,8806.1025,9010.11992,0.606234801,59.24703443,0.167784387,1.253438242
8945,8945,8735.2,8753.45,660896,16523375,-0.0108,0.0023,0.0016,2015/02/23,8804.8175,8785.575637,8599.81586,8804.8175,9009.81914,0.374714417,52.38558259,-0.050006138,0.972042188
8760,8814,8726,8773.3,611830,12698450,0.0023,-0.0007,-0.0101,2015/02/24,8801.2625,8783.938885,8596.66427,8801.2625,9005.86073,0.431664854,53.58260997,-0.142224215,0.706238932
8825,8847.9,8750.1,8767.15,605509,9356850,-0.0007,-0.0094,0.014,2015/02/25,8793.4875,8781.700367,8596.245565,8793.4875,8990.729435,0.433235546,53.13689108,-0.191278132,0.466217956
8781.1,8781.1,8671.15,8684.8,631399,5881075,-0.0094,0.0236,0.0322,2015/02/26,8782.495,8768.780318,8586.759937,8782.495,8978.230063,0.250440727,47.4456528,-0.124061282,0.281923884
8769,8900,8752.3,8889.95,550410,24192824,0.0236,0.0084,0.0125,2015/02/27,8779.565,8784.936276,8592.288899,8779.565,8966.841101,0.794711923,59.17616612,0.064344649,0.160350829
8960.55,8993.25,8791,8964.65,1102700,25710676,0.0084,0.004,0.0101,2015/02/28,8784.165,8808.898106,8583.90011,8784.165,8984.42989,0.950615682,62.46177503,0.243489979,0.098969047
9025.15,9033,8944.1,9000.7,519268,26584200,0.004,0.006,-0.0049,2015/03/02,8791.2175,8834.471692,8571.797904,8791.2175,9010.637096,0.977355951,63.96889896,0.381517509,0.079421754
9000,9063.7,8971,9054.85,434027,27814576,0.006,-0.0109,-0.0073,2015/03/03,8803.465,8863.855466,8555.724075,8803.465,9051.205925,1.007354608,66.16626805,0.49089455,0.09338459
9148,9191,8926,8956.35,618998,26893850,-0.0109,0.0036,-0.0191,2015/03/04,8812.465,8876.188071,8556.380471,8812.465,9068.549529,0.780932629,59.10515317,0.581245705,0.139324736
8957.1,9012.4,8882,8988.75,510114,26084250,0.0036,-0.0227,-0.0254,2015/03/05,8824.3375,8891.196328,8558.852077,8824.3375,9089.822923,0.809645061,60.59480105,0.636387317,0.215590676
8855.25,8934.7,8768.3,8784.85,596010,25018124,-0.0227,-0.0028,-0.0037,2015/03/09,8827.985,8877.016818,8566.809375,8827.985,9089.160625,0.417421467,48.59744884,0.584176272,0.296301841
8785.05,8815.2,8712.8,8760.3,481922,24811424,-0.0028,-0.0009,0.006,2015/03/10,8837.855,8861.454575,8604.00616,8837.855,9071.70384,0.334177069,47.38105632,0.549210375,0.378578342
8760,8809.9,8727,8752.15,420876,24909700,-0.0009,0.007,-0.0089,2015/03/11,8844.8925,8846.880632,8631.11722,8844.8925,9058.66778,0.283084134,46.96082657,0.59515704,0.458491489
8800.05,8824.4,8772.15,8813.05,316132,24997800,0.007,-0.0157,-0.0167,2015/03/12,8852,8842.369881,8652.88718,8852,9051.11282,0.40219113,50.4941466,0.631362755,0.5214935
8873.9,8873.9,8652.15,8674.4,679192,24679776,-0.0157,-0.001,0.0076,2015/03/13,8848.11,8819.973897,8638.582602,8848.11,9057.637398,0.085471873,43.40472925,0.588413031,0.559818284
8670,8694,8640.05,8665.6,309010,24986050,-0.001,0.0086,0.0045,2015/03/16,8839.3125,8799.390711,8615.157375,8839.3125,9063.467625,0.112517224,42.99215116,0.60789623,0.584971475
8714.9,8764.9,8645.15,8740.2,606545,24131624,0.0086,-0.0041,-0.0119,2015/03/17,8834.07,8791.498616,8605.829648,8834.07,9062.310352,0.294361516,47.54416676,0.453754876,0.580844845
8775,8775,8686.8,8704.7,409687,23387750,-0.0041,-0.0079,-0.0118,2015/03/18,8824.74,8779.925467,8591.42106,8824.74,9058.05894,0.24275556,45.67510831,0.145746911,0.53245609
8765.5,8815,8612.15,8635.85,682035,23100800,-0.0079,-0.0039,-0.0082,2015/03/19,8810.725,8760.715405,8567.585584,8810.725,9053.864416,0.14038122,42.20937722,-0.20994117,0.438419591
8630.05,8647,8578.3,8602.05,440455,22897350,-0.0039,-0.0043,-0.0033,2015/03/20,8798.355,8739.560017,8539.677916,8798.355,9057.032084,0.12055974,40.58143093,-0.608242951,0.305928566
8619.95,8625,8552.75,8565,324587,21984424,-0.0043,0.001,-0.0035,2015/03/23,8788.9325,8716.285348,8511.360312,8788.9325,9066.504688,0.096622951,38.81425971,-0.897423462,0.145191473
8551.25,8653.35,8548,8573.85,727889,16892676,0.001,-0.0045,-0.027,2015/03/24,8778.96,8697.293969,8485.955328,8778.96,9071.964672,0.149988516,39.49206252,-1.174602161,-0.051448438
8580.1,8587.7,8522.45,8535,506265,11023900,-0.0045,-0.0226,-0.0117,2015/03/25,8767.3525,8675.654773,8455.602276,8767.3525,9079.102724,0.127341888,37.52677187,-1.277508746,-0.263545271
8489,8499.9,8328.75,8342.1,653564,6810325,-0.0226,0.0111,0.0258,2015/03/26,8750.2175,8631.180803,8388.528788,8750.2175,9111.906212,-0.064183352,29.63968757,-1.437297213,-0.488624187
8465.25,8484.85,8357,8434.9,496803,21287100,0.0111,0.0145,0.0118,2015/03/27,8727.465,8605.010029,8347.033653,8727.465,9107.896347,0.115482528,36.5487037,-1.531037888,-0.726283534
8474.75,8570,8452.35,8557.5,406470,20123150,0.0145,-0.0027,0.0088,2015/03/30,8707.1075,8598.675359,8336.167378,8707.1075,9078.047622,0.298340094,44.32661918,-1.648324375,-0.959847895
8582.35,8605.05,8498.25,8534.75,397674,19516750,-0.0027,0.0115,0.0182,2015/03/31,8683.81,8590.151978,8331.492543,8683.81,9036.127457,0.288457828,43.26674918,-1.686903109,-1.163475675
8531.1,8645.55,8512,8633.1,416855,18973524,0.0115,0.0066,0.0091,2015/04/01,8662.7225,8595.878381,8353.968513,8662.7225,8971.476487,0.45202896,48.94958272,-1.657153166,-1.324277008
8662.35,8696.9,8607,8689.8,358739,18603376,0.0066,0.0025,0.0084,2015/04/06,8649.395,8608.401263,8370.967717,8649.395,8927.822283,0.57255934,51.93852636,-1.671778365,-1.442447609
8711.65,8733,8616.9,8711.3,541274,18555400,0.0025,0.0059,0.0115,2015/04/07,8635.5225,8622.121095,8402.10003,8635.5225,8868.94497,0.662318349,53.06078848,-1.676967579,-1.529063622
8749.6,8778.65,8716.1,8762.65,364414,19171300,0.0059,0.0055,0.0056,2015/04/08,8634.4125,8640.858282,8403.644953,8634.4125,8865.180047,0.777849944,55.72022309,-1.500363896,-1.565259371
8797.9,8820,8716.25,8811.1,470024,19074800,0.0055,0,0.005,2015/04/09,8636.9525,8663.557178,8399.67204,8636.9525,8874.23296,0.866965532,58.13061744,-1.233360666,-1.560354029
8801.2,8823,8771,8811.45,252034,19117224,0,0.005,-0.0029,2015/04/10,8639.9175,8683.276221,8395.576275,8639.9175,8884.258725,0.85101015,58.14834114,-0.914517281,-1.502267369
8820.05,8872.2,8790.3,8855.45,345725,18773424,0.005,-0.0078,-0.0146,2015/04/13,8642.0375,8706.232725,8391.078269,8642.0375,8892.996731,0.925193564,60.41683483,-0.556959347,-1.39403642
8847.9,8873.65,8757.8,8786.15,377252,19404224,-0.0078,-0.0068,-0.0168,2015/04/15,8647.625,8716.888361,8389.168289,8647.625,8906.081711,0.767984916,55.32996594,-0.240907856,-1.237656807
8780,8788,8671.5,8726.15,547972,19351624,-0.0068,-0.01,-0.0294,2015/04/16,8650.6525,8718.123247,8390.015159,8650.6525,8911.289841,0.644832471,51.30248343,0.244348602,-1.023073284
8704.7,8724.95,8627,8638.85,376887,20484176,-0.01,-0.0196,-0.0276,2015/04/17,8645.585,8707.55348,8388.188003,8645.585,8902.981997,0.486917097,46.05015328,0.505424052,-0.782786926
8638,8643,8446.35,8469.9,596267,20434424,-0.0196,-0.0082,-0.001,2015/04/20,8633.845,8675.86635,8367.056636,8633.845,8900.633364,0.192743346,37.95213925,0.550782054,-0.535835768
8439.9,8501,8376,8400.45,593060,21465324,-0.0082,0.0072,0.0006,2015/04/21,8622.075,8639.14417,8336.565385,8622.075,8907.584615,0.111878221,35.2110384,0.578668416,-0.285209547
8428.9,8483.95,8298.3,8461.2,719929,21311224,0.0072,-0.0066,-0.0168,2015/04/22,8615.0325,8615.41828,8321.071097,8615.0325,8908.993903,0.238345751,39.33830044,0.570392886,-0.05512546
8500,8529.95,8364.5,8405.35,686584,20376124,-0.0066,-0.0103,-0.0217,2015/04/23,8607.05,8587.409176,8299.720982,8607.05,8914.379018,0.171850056,37.00443213,0.416089426,0.128146773
8406.95,8409,8280.9,8318.8,527704,19551700,-0.0103,-0.0115,-0.0032,2015/04/24,8594.2975,8551.594619,8262.336984,8594.2975,8926.258016,0.085044777,33.67062473,0.191611729,0.251049996
8340.1,8347.9,8211,8223,535439,17651576,-0.0115,0.0084,0.0019,2015/04/27,8578.6975,8507.782004,8209.789012,8578.6975,8947.605988,0.017905508,30.4053489,-0.100090177,0.301813237
8210,8324.05,8193,8292.4,648965,14153150,0.0084,-0.0065,-0.0139,2015/04/28,8576.2125,8479.064403,8200.358342,8576.2125,8952.066658,0.122443315,35.30031314,-0.419673957,0.281950337
8222.3,8319.3,8220.1,8238.25,642959,11024125,-0.0065,-0.0074,0.0163,2015/04/29,8566.38,8446.955816,8166.718241,8566.38,8966.041759,0.089490372,33.33043947,-0.800103876,0.165900062
8214.95,8225,8136.8,8177.35,814081,9175700,-0.0074,0.0238,0.0225,2015/04/30,8547.3725,8411.008374,8113.163474,8547.3725,8981.581526,0.073912013,31.22034896,-1.272231528,-0.031617225
8252.1,8387.7,8250.2,8372.25,498328,18338950,0.0238,-0.0013,-0.0299,2015/05/04,8539.2475,8405.840591,8098.367552,8539.2475,8980.127448,0.310608873,43.53957485,-1.590808297,-0.269571709
8350.1,8397.5,8309.15,8361.7,444945,16792050,-0.0013,-0.0287,-0.0334,2015/05/05,8525.6775,8399.955179,8080.501677,8525.6775,8970.853323,0.315828386,43.08966872,-1.852990291,-0.53975601
8344.7,8345.05,8111.3,8121.75,877887,16453250,-0.0287,-0.0049,0.0109,2015/05/06,8497.275,8362.861155,8025.895162,8497.275,8968.654838,0.101674732,34.38647961,-2.176223723,-0.844935633
8087.7,8148.7,8020.55,8082.15,663738,15225475,-0.0049,0.0159,0.0322,2015/05/07,8465.8175,8325.433001,7972.314646,8465.8175,8959.320354,0.111281377,33.19486641,-2.441452895,-1.162440335
8144.7,8247,8134.7,8210.55,554911,13963525,0.0159,0.016,-0.0097,2015/05/08,8438.2125,8310.115267,7952.509591,8438.2125,8923.915409,0.265636055,40.40601638,-2.528728886,-1.464700403
8256.35,8356.85,8242.6,8342.15,428296,13659750,0.016,-0.0253,-0.011,2015/05/11,8414.765,8314.386565,7958.974743,8414.765,8870.555257,0.42034165,46.75036285,-2.55052063,-1.736970454
8329,8332,8118.9,8131.25,670975,14094400,-0.0253,0.0147,0.0131,2015/05/12,8380.755,8289.968356,7947.485579,8380.755,8814.024421,0.212067148,39.49397206,-2.641722094,-1.983864691
8180,8279.9,8096.05,8250.75,893726,13866675,0.0147,-0.0016,0.0013,2015/05/13,8350.52,8284.739242,7973.188632,8350.52,8727.851368,0.367795248,44.72888994,-2.539374947,-2.177117032
8245.1,8255,8143,8237.8,560464,14081550,-0.0016,0.0028,0.0164,2015/05/14,8323.1025,8278.480677,8000.676471,8323.1025,8645.528529,0.367717721,44.28177132,-2.323778063,-2.293955536
8255.55,8296,8215,8261.2,355479,14010025,0.0028,0.0135,0.0127,2015/05/15,8299.855,8276.176586,8035.140652,8299.855,8564.569348,0.426987335,45.34492466,-2.153702365,-2.356499321
8283,8384.95,8265.25,8372.8,411646,13624125,0.0135,-0.0008,0.0062,2015/05/18,8286.5525,8289.059708,8068.73025,8286.5525,8504.37475,0.697976791,50.22312117,-1.845505729,-2.355667703
8301.2,8437,8264.7,8366.3,552744,13603075,-0.0008,0.0069,0.0063,2015/05/19,8281.3725,8299.358414,8076.707226,8281.3725,8486.037774,0.707479017,49.94351821,-1.457289541,-2.275786128
8387.65,8449.75,8376.3,8424.3,413471,13583475,0.0069,-0.0006,0.0033,2015/05/20,8282.565,8316.017292,8074.88267,8282.565,8490.24733,0.841230282,52.48545067,-1.230062455,-2.14118719
8436.35,8444,8380.55,8419.1,360992,13144450,-0.0006,0.0039,-0.006,2015/05/21,8280.46,8329.761653,8079.312058,8280.46,8481.607942,0.84462197,52.229369,-0.974249461,-1.968467254
8401.15,8488.6,8401.15,8452.05,371614,12865450,0.0039,-0.0099,-0.0135,2015/05/22,8282.795,8346.066766,8074.930119,8282.795,8490.659881,0.907127454,53.76863282,-0.491454825,-1.739682164
8439.8,8443,8351.15,8368.45,376395,11915150,-0.0099,-0.0037,-0.0044,2015/05/25,8285.2775,8349.051197,8074.585209,8285.2775,8495.969791,0.697379077,49.41781254,-0.040318835,-1.450637358
8371.95,8371.95,8310.25,8337.9,354089,10750750,-0.0037,-0.0007,-0.0025,2015/05/26,8291.0225,8347.564371,8081.171721,8291.0225,8500.873279,0.611692461,47.89270272,0.226574237,-1.143309671
8294,8344.95,8272.4,8331.75,460282,8601350,-0.0007,-0.0018,0.0152,2015/05/27,8292.99,8345.455788,8082.387931,8292.99,8503.592069,0.592021888,47.57440062,0.280255077,-0.853972655
8348,8365.5,8260.1,8317,536117,6241025,-0.0018,0.017,0.0138,2015/05/28,8296.9275,8341.661683,8087.62576,8296.9275,8506.22924,0.547951106,46.77151589,0.505448575,-0.55851144
8324,8472,8308.5,8458.65,680534,15851025,0.017,-0.0032,-0.0276,2015/05/29,8310.9925,8357.260125,8097.950252,8310.9925,8524.034748,0.846545114,54.68132988,0.715298205,-0.273977669
8450,8484.8,8421,8431.65,309987,16097875,-0.0032,-0.0245,-0.035,2015/06/01,8313.9625,8367.178775,8095.988038,8313.9625,8531.936962,0.769957084,53.06271507,0.897566774,-0.012326968
8436,8438.9,8210.95,8225.35,829989,16110750,-0.0245,-0.0108,-0.0102,2015/06/02,8307.145,8348.268272,8087.050443,8307.145,8527.239557,0.314182138,42.66964958,0.905265185,0.224931659
8204.7,8222,8098.7,8136.35,529274,16024700,-0.0108,0.0006,-0.0027,2015/06/03,8307.875,8320.012502,8090.16095,8307.875,8525.58905,0.106077329,39.11067437,0.708310078,0.411882719
8137,8164.75,8055.25,8141.6,472806,16256250,0.0006,-0.0034,-0.012,2015/06/04,8310.8475,8296.224169,8104.200012,8310.8475,8517.494988,0.09049224,39.43160115,0.55291682,0.527924013
8113.9,8200,8101.45,8114.25,540264,16334750,-0.0034,-0.0086,-0.0103,2015/06/05,8306.0325,8271.960946,8086.19473,8306.0325,8525.87027,0.063809031,38.29910653,0.298983877,0.565624314
8113,8127.75,8031.35,8044.2,376842,16246550,-0.0086,-0.0017,0.0094,2015/06/08,8291.135,8241.59282,8044.373455,8291.135,8537.896545,-0.000351463,35.48781137,-0.016247645,0.538644105
8024.7,8064,8001.1,8030.6,385780,16378950,-0.0017,0.0111,-0.0089,2015/06/09,8286.1025,8213.460444,8022.942833,8286.1025,8549.262167,0.01454852,34.95140018,-0.282118661,0.476158134
